dogBreed,dogBreedLabel,countryLabel,height,heightQualifierLabel,mass,massQualifierLabel,lifeExpectancy,lifeExpectancyQualifierLabel
http://www.wikidata.org/entity/Q37541,Анатолийская овчарка,Турция,74,минимум,40,минимум,13,максимум
http://www.wikidata.org/entity/Q37541,Анатолийская овчарка,Турция,74,минимум,40,минимум,10,минимум
http://www.wikidata.org/entity/Q37541,Анатолийская овчарка,Турция,74,минимум,50,минимум,13,максимум
http://www.wikidata.org/entity/Q37541,Анатолийская овчарка,Турция,74,минимум,50,минимум,10,минимум
http://www.wikidata.org/entity/Q37629,Австралийская овчарка,Австралия,46,минимум,,,15,максимум
http://www.wikidata.org/entity/Q37629,Австралийская овчарка,Австралия,46,минимум,,,13,минимум
http://www.wikidata.org/entity/Q37629,Австралийская овчарка,Австралия,51,минимум,,,15,максимум
http://www.wikidata.org/entity/Q37629,Австралийская овчарка,Австралия,51,минимум,,,13,минимум
http://www.wikidata.org/entity/Q37617,Эрдельтерьер,Великобритания,56,минимум,,,14,максимум
http://www.wikidata.org/entity/Q37617,Эрдельтерьер,Великобритания,56,минимум,,,12,минимум
http://www.wikidata.org/entity/Q37617,Эрдельтерьер,Великобритания,58,минимум,,,14,максимум
http://www.wikidata.org/entity/Q37617,Эрдельтерьер,Великобритания,58,минимум,,,12,минимум
http://www.wikidata.org/entity/Q37666,Cesky Fousek,Чехия,60,минимум,28,максимум,12,
http://www.wikidata.org/entity/Q37666,Cesky Fousek,Чехия,60,минимум,34,максимум,12,
http://www.wikidata.org/entity/Q37595,Австралийская пастушья собака,Австралия,43,минимум,,,15,максимум
http://www.wikidata.org/entity/Q37595,Австралийская пастушья собака,Австралия,43,минимум,,,13,минимум
http://www.wikidata.org/entity/Q37595,Австралийская пастушья собака,Австралия,46,минимум,,,15,максимум
http://www.wikidata.org/entity/Q37595,Австралийская пастушья собака,Австралия,46,минимум,,,13,минимум
http://www.wikidata.org/entity/Q37666,Cesky Fousek,Чехия,60,минимум,22,минимум,12,
http://www.wikidata.org/entity/Q37666,Cesky Fousek,Чехия,60,минимум,28,минимум,12,
http://www.wikidata.org/entity/Q11860269,Podengo Galego,Испания,,,,,,
http://www.wikidata.org/entity/Q1780869,Dogue Brasileiro,Бразилия,,,,,,
http://www.wikidata.org/entity/Q10345998,Pyrenean Sheepdog Long-haired,Франция,46,максимум,,,,
http://www.wikidata.org/entity/Q10345998,Pyrenean Sheepdog Long-haired,Франция,48,максимум,,,,
http://www.wikidata.org/entity/Q10345998,Pyrenean Sheepdog Long-haired,Франция,40,минимум,,,,
http://www.wikidata.org/entity/Q10345998,Pyrenean Sheepdog Long-haired,Франция,42,минимум,,,,
http://www.wikidata.org/entity/Q2943769,Small Međimurje Dog,Хорватия,,,,,,
http://www.wikidata.org/entity/Q1092646,Румынская карпатская овчарка,Румыния,67,максимум,,,,
http://www.wikidata.org/entity/Q1092646,Румынская карпатская овчарка,Румыния,73,максимум,,,,
http://www.wikidata.org/entity/Q1092646,Румынская карпатская овчарка,Румыния,59,минимум,,,,
http://www.wikidata.org/entity/Q1092646,Румынская карпатская овчарка,Румыния,65,минимум,,,,
http://www.wikidata.org/entity/Q14766993,Bone-mouth,Китай,,,,,,
http://www.wikidata.org/entity/Q11323390,dropper,Англия,,,,,,
http://www.wikidata.org/entity/Q1800312,Староанглийский терьер,Англия,,,,,,
http://www.wikidata.org/entity/Q6737720,Majestic Tree Hound,США,,,,,,
http://www.wikidata.org/entity/Q1196071,Колли,Великобритания,53,,20,,,
http://www.wikidata.org/entity/Q6865130,Миниатюрная американская овчарка,США,,,,,,
http://www.wikidata.org/entity/Q6865135,Miniature Fox Terrier,Австралия,,,,,,
http://www.wikidata.org/entity/Q1990683,Pandikona,Индия,,,,,,
http://www.wikidata.org/entity/Q9058633,Argentine Polar Dog,Аргентина,,,,,,
http://www.wikidata.org/entity/Q13217219,Молоссы,Эпир,,,,,,
http://www.wikidata.org/entity/Q6915548,Московская водяная собака,Россия,,,,,,
http://www.wikidata.org/entity/Q15128787,Perdigueiro Galego,Испания,,,,,,
http://www.wikidata.org/entity/Q10346001,Mantiqueira Shepherd,Бразилия,,,,,,
http://www.wikidata.org/entity/Q10389422,Pampas Deerhound,Бразилия,,,,,,
http://www.wikidata.org/entity/Q11864916,Inn kwe,Мьянма,,,,,,
http://www.wikidata.org/entity/Q6003137,Zerdava,Турция,,,,,,
http://www.wikidata.org/entity/Q9053651,Patagonian Sheepdog,Чили,,,,,,
http://www.wikidata.org/entity/Q2503464,Болгарский барак,Болгария,,,,,,
http://www.wikidata.org/entity/Q10437609,Serrano Bulldog,Бразилия,,,,,,
http://www.wikidata.org/entity/Q168788,Barbado da Terceira,Португалия,,,,,,
http://www.wikidata.org/entity/Q3955667,Seppala Siberian Sleddog,Аляска,,,,,,
http://www.wikidata.org/entity/Q11294205,Леопардовая собака Катахулы,США,,,,,,
http://www.wikidata.org/entity/Q11312417,Strathdoon dingo killer,Австралия,,,,,,
http://www.wikidata.org/entity/Q15444134,Leavitt Bulldog,США,,,,,,
http://www.wikidata.org/entity/Q11318001,チベタン・ハウンド,Тибет,,,,,,
http://www.wikidata.org/entity/Q6979096,Kumiş,Курдистан,,,,,,
